ProductId,Price,guid,StartDate,EndDate,CreateDate,ModifiedDate
MC8197423704142152226723100,89 798,B8163521-56D8-EE9A-36D9-695A0E395DFC,07-13-2021,12/23/2022,01/15/2020,09/06/2020
PT89471501827853145562945,32 121,F3A3CAA1-A755-A414-DCE3-4434E498128E,07-02-2021,10/29/2022,09/14/2019,06/19/2020
CH3912288252637166237,71 875,F1887742-218E-F7F4-FD0B-7E8D5FBD7CBD,04-18-2021,10/12/2022,01/23/2020,11/17/2020
PT42188286988686265116577,97 237,90DD2D2E-25AD-563A-BE79-F20C91BA4964,12-28-2021,07/31/2022,10/11/2019,06/21/2020
GE50451666027528805724,83 872,A7CBF454-3E56-8F2C-110C-10E6BDA42CA4,03-31-2021,05/26/2022,01/30/2020,12/08/2020
AD2821328083189521370595,66 877,9C834ECA-54E4-4436-C352-F0F4506DB5BD,11-24-2021,03/28/2022,09/06/2019,10/19/2020
VG9743976116104658181377,77 492,246C81A8-81C8-C825-625E-17074123E3A8,06-22-2021,12/10/2022,09/30/2019,07/19/2020
SM5934835814735332558021828,8 111,45865F32-DB55-A1BE-3429-CD463E24B4A7,09-04-2021,12/11/2022,05/23/2020,11/15/2020
MT53MARH69972952193179702484768,81 359,C77235E2-18C6-DDCE-591A-13FD0A8404C8,06-17-2021,07/18/2022,02/09/2020,12/18/2020
LT472054924284631427,98 142,6DE5F54B-B4D6-C0FE-C34E-6BA9DBBE793B,03-23-2021,05/26/2022,09/12/2019,11/27/2020
FI0543730847427613,70 777,4676951D-88AB-23D6-E328-D649E2499622,09-04-2021,08/17/2022,11/23/2019,10/10/2020
TR356655592341712581189964,25 289,7E4AA448-B757-D8AD-ACAB-8248F612C621,02-17-2021,05/26/2022,02/08/2020,10/09/2020
LT771871723914766922,17 891,4813187B-65D4-3F6C-2B16-8C5347D44DD8,10-14-2021,11/28/2022,01/11/2020,07/05/2020
AL15855135422128452160808775,1 070,8CB57F8E-5C27-776D-EE5D-EB8F40A8FCEE,09-23-2021,12/12/2022,03/11/2020,07/02/2020
GL5034285977885234,13 744,21BD6594-2452-62B5-59E9-CFDE88EC4BA3,01-12-2021,08/05/2022,02/29/2020,12/29/2020
AE253719589512807817714,27 768,2D46C5EA-4798-536E-3030-FDA3E4DB23C7,05-31-2021,12/08/2022,10/21/2019,07/05/2020
DE60877262858779363465,66 353,40CAB983-2CB4-D779-6F88-C950D923671C,10-12-2021,11/12/2022,10/26/2019,09/29/2020
HU96203201926475145164784751,56 653,D2C4DC36-EA2C-8132-8BB6-1E357590CB5D,06-09-2021,07/03/2022,12/21/2019,12/29/2020
TN9556374931456763342732,16 696,B89AF4E5-C9E0-533B-063E-7CB6D0A6EB91,11-20-2021,05/24/2022,09/07/2019,06/04/2020
PS655774463733824568663792657,28 620,342DDE70-2643-B36C-4AD2-3B1434BC72F2,01-29-2021,05/01/2022,12/26/2019,08/10/2020
KW2767452470426018819137422159,54 528,9B2A1407-2B88-2853-ED30-3D8C41C3C8C5,07-03-2021,11/26/2022,01/19/2020,08/10/2020
GI60PRIW960112248858586,91 431,A385E88A-898B-52C5-A27D-12FB4292B92B,06-23-2021,10/04/2022,09/28/2019,09/23/2020
BG67NGKH00718323842817,11 989,8BD1A87A-D8BE-6414-736D-18CBBBECA48C,10-26-2021,05/23/2022,03/10/2020,06/17/2020
LT250112149826059796,70 377,5A54DE59-68F7-240E-43FA-A1CC2EB7D89B,12-30-2021,12/25/2022,04/18/2020,09/20/2020
CY23177655321988570449514288,30 240,BA1E1633-198E-77E7-A843-34877B2CA599,06-26-2021,12/11/2022,09/07/2019,09/27/2020
NO9823848102153,65 993,DE6EC934-4AC2-D186-1646-9ED47973B3AC,07-19-2021,05/27/2022,10/12/2019,10/04/2020
FI7429187218816857,14 925,9D6AE072-658C-E8CB-CE3A-928E2CAB3EA9,03-07-2021,02/16/2022,04/27/2020,07/31/2020
SA3811778735474286236987,19 442,EBAAE023-F2B3-493E-5C61-7EA52D9E495D,11-26-2021,03/26/2022,12/10/2019,09/03/2020
DK6067745434708268,29 548,CEBB4097-4AD4-CB2E-1123-83D65739A2B4,01-29-2021,11/28/2022,04/25/2020,08/08/2020
VG3522172914381330832987,95 708,943F0B15-23E6-1797-2448-DAE04CD05C35,10-01-2021,10/11/2022,11/26/2019,06/16/2020
EE254157275632325365,99 128,F4D46CEB-FDA1-AB37-3823-F688B41D9736,05-05-2021,02/03/2022,04/15/2020,12/06/2020
SI37784431828032482,93 757,6D5D1B62-8359-F5A5-AD15-4493071D62C7,10-20-2021,05/31/2022,01/04/2020,06/08/2020
GI08RHHJ868011382819621,14 478,DEBF8235-6CE5-9A3D-D0A3-DC815E762ED2,07-25-2021,08/27/2022,02/12/2020,11/18/2020
SK7145883732187942964676,11 212,5A77B5E1-1B3E-686D-EEA3-4678B6C317E3,11-08-2021,10/01/2022,12/22/2019,08/31/2020
CH2239882236428028616,35 638,4AE27A1E-A52D-09E1-4F6C-17438B36D292,03-28-2021,06/15/2022,05/22/2020,06/30/2020
BE03471130199062,46 696,C7DCC827-6685-8A4B-3A24-867D91DDC66D,04-22-2021,03/04/2022,11/11/2019,12/02/2020
IT032FXNHI32132360489118795,83 985,BFE0B678-F7AC-6D8D-9804-391BEFDDEB7E,07-07-2021,04/04/2022,01/02/2020,09/09/2020
AZ43712255173251134306726425,56 200,53148EC2-C1BA-1CC5-7CDD-53B8BB0E47C6,03-25-2021,12/15/2022,12/10/2019,08/18/2020
BA402718703744021077,5 730,80487C5E-1F98-94EE-46F7-9A9621B679EC,12-18-2021,04/25/2022,02/23/2020,07/28/2020
GB76TLSP94255814845566,38 851,ABB154BD-B5B3-D529-A68A-3DB693260D76,01-22-2022,09/04/2022,02/14/2020,09/10/2020
CY82240367371826725170862985,18 474,334C907A-362D-7F1B-8676-2313B930BD9B,01-12-2021,02/11/2022,10/26/2019,11/26/2020
SE2392841363969544046328,73 209,03D73B07-47C7-C5D2-9550-597098F2DD3A,01-13-2022,09/22/2022,12/07/2019,11/16/2020
SK8295390511417414515281,67 962,BB0BA868-421F-C34A-BE5B-746049872397,11-14-2021,04/11/2022,12/17/2019,09/06/2020
GR6695626901674942680618762,68 856,762A3744-C9C6-B10E-277D-D6AE6AAEB7D4,09-26-2021,03/01/2022,01/28/2020,09/27/2020
MC3932012299753326368656412,91 597,650B45E9-E978-D421-124F-166D9846FB06,09-03-2021,11/25/2022,11/27/2019,11/23/2020
SA8463793217542643163713,79 017,75804348-B4D7-EB26-6849-F85D9CBE2C38,03-12-2021,05/16/2022,10/28/2019,11/09/2020
BE63833578742871,37 934,7B33B7D8-A851-8FD5-BC9A-0DE2498B6696,04-15-2021,12/28/2022,11/27/2019,09/26/2020
KW3925583776243106639310167639,53 083,DD7C1C8D-0329-67C6-911D-7E64C51443CB,06-21-2021,06/22/2022,12/16/2019,12/25/2020
VG7299195735238935773895,99 541,93274286-858D-0168-64AB-184C01849B77,05-07-2021,07/25/2022,02/20/2020,06/29/2020
NO3438721856131,21 321,69546D9F-D9B1-240D-B9DD-AA34D652C922,11-27-2021,05/14/2022,04/24/2020,09/05/2020
IS676218221073904459632066,4 197,B5ED5486-D589-ACA2-10AA-7979EDABE06D,01-14-2022,11/24/2022,05/28/2020,07/20/2020
GE64607956066132711838,6 849,AAFCCB5C-1274-8DD4-DA82-587559AFBAE4,05-06-2021,10/06/2022,12/05/2019,12/25/2020
BG86MVLF45300655636966,5 335,2E687433-8A1D-09D7-CEA2-C4FA902A307C,02-09-2021,10/18/2022,02/20/2020,06/13/2020
FO9700878483411724,31 838,44C283B3-DB84-E27A-4C5D-0659528E563E,07-26-2021,06/12/2022,12/28/2019,09/25/2020
PS028465077237833733173546764,57 252,DD930168-7BE8-A435-4FA8-BF90D22288DE,10-06-2021,10/17/2022,11/18/2019,10/31/2020
PS413565793505468732339266246,72 856,32131396-AA55-E596-F36E-0C3357247BC5,11-02-2021,10/08/2022,10/30/2019,11/21/2020
NO5643236336324,16 363,A56BAE2D-C287-847A-2AD8-A27928A35E49,05-29-2021,05/11/2022,09/10/2019,11/09/2020
NO9792386665975,6 411,1253DB17-F413-78E2-6C11-022545111E84,05-11-2021,04/10/2022,02/22/2020,06/25/2020
EE679790823772239476,33 322,4CCEAD51-FA51-146A-B2A6-4ECB2895186B,08-07-2021,02/16/2022,03/15/2020,08/05/2020
AT507863549248665178,54 750,70994580-5A6B-E746-8B38-84B1C4DD9C3F,03-06-2021,03/21/2022,05/26/2020,12/26/2020
IT125PRIVI45221748086144144,9 649,49736E76-23BE-699D-0C9A-B4DE525FE93D,04-30-2021,06/10/2022,03/18/2020,07/19/2020
DK6714413636824878,37 768,74B9C9B2-ADE9-94A9-077B-FDBC68CAABAC,10-08-2021,10/09/2022,01/20/2020,09/30/2020
AE315128764526470831383,46 592,AEFC992D-DEAC-88CD-BC7B-84DCE18A52D4,01-18-2022,12/02/2022,03/05/2020,10/09/2020
LI9513126185408797638,62 256,D5D8EF45-5712-A1D3-64AE-E281796E43CE,03-21-2021,05/18/2022,01/01/2020,06/04/2020
IS083082122569298462607636,97 459,7616D6C9-2FBF-36AD-7BDE-C1E905AD5CEA,04-09-2021,11/15/2022,12/05/2019,07/20/2020
GB51KCYJ62677732121123,65 993,9239335E-3029-591E-CDC5-4863F99B11A0,11-17-2021,06/15/2022,05/28/2020,10/02/2020
FO3301823444390432,29 054,04E19F52-E36E-9135-ABED-6C103C78395A,08-07-2021,02/01/2022,10/04/2019,11/16/2020
NL96TMOJ7552536181,10 841,FEE57B9A-0DE3-B8FE-F007-B70D4A8883A0,03-10-2021,12/23/2022,04/28/2020,07/12/2020
PT21243275852740442397726,56 906,476B1A29-8BF4-5A86-B35A-ED2F570E85B5,01-24-2021,03/20/2022,02/21/2020,09/11/2020
ME14937433518915291185,8 032,A593E2D9-823D-9307-C231-EE34ED25A9E3,09-01-2021,04/12/2022,12/13/2019,10/31/2020
CR3537585476814677107,18 804,E6EC4691-53A1-41D1-1261-33223D936885,11-23-2021,08/14/2022,01/21/2020,11/04/2020
DO36228396826380126153635873,73 123,CDA447B5-F9D1-1584-9728-87074C74D3A7,08-26-2021,10/25/2022,11/19/2019,09/13/2020
IL956848464883571245534,75 227,D40AFA2F-AB53-6C44-B660-46E4ABBD739E,06-11-2021,03/06/2022,09/08/2019,09/08/2020
LU192234264417873847,46 834,96ED1592-63EF-A1B7-BDE1-80A7B86DDB9A,08-17-2021,05/31/2022,01/14/2020,08/14/2020
DK8246384697447442,2 639,8E4D9B25-1A2C-5433-DAE3-54B497317A71,07-02-2021,05/05/2022,01/15/2020,09/10/2020
SI67439148031744686,84 607,D77A4C57-38CD-B814-3AD2-2C562DB6F0EC,05-04-2021,04/01/2022,03/22/2020,06/20/2020
PS533680912327932102360453796,75 509,E613A77E-5FE5-65ED-4345-B62886419733,08-13-2021,11/02/2022,12/24/2019,11/21/2020
LI2985824166260255787,10 296,31D240ED-2C15-6F25-9185-E1CB56AD756C,04-13-2021,10/03/2022,02/28/2020,09/20/2020
GR1452314540563771805572043,89 497,52239B9C-A212-22C5-6C35-5A54744D849D,10-08-2021,06/16/2022,09/06/2019,07/25/2020
TR416262831356587971672163,38 748,A854D626-225E-C57C-5F28-ABCC6C60C757,11-25-2021,11/19/2022,04/18/2020,12/18/2020
NL55MYOQ5920765611,76 146,6AA209B3-ACC5-CD87-6C79-95166ABB9C8D,05-17-2021,11/29/2022,12/13/2019,12/17/2020
AT634476749358842566,54 891,F1660FF8-2459-1DAD-49D0-6B963CBC1104,05-22-2021,09/13/2022,09/21/2019,10/08/2020
NL94HYWB4208254222,41 297,AE368F8E-E664-2CD8-3B9D-D4644F38842B,06-29-2021,10/06/2022,04/03/2020,09/17/2020
TN1193344004638633336988,21 494,9CFAB195-7A25-5935-5789-452A502D3DBD,06-26-2021,05/14/2022,12/02/2019,09/05/2020
EE638782432618511197,49 899,A3261A66-3A9D-FBE8-556E-2E736D79B8B5,07-29-2021,06/08/2022,12/21/2019,07/12/2020
HU42322334823795462765555720,31 760,D6260269-6716-413B-0272-3E545A3A158D,09-02-2021,03/02/2022,04/27/2020,06/18/2020
MD9028174496344751452583,82 814,D0C684B7-9165-E335-AFC9-A512716577DC,04-18-2021,08/01/2022,02/19/2020,10/20/2020
GB73GNVV06263369134627,81 527,ED651BB2-62CC-1843-C96C-8A55C678255B,04-14-2021,11/02/2022,03/24/2020,11/04/2020
GL2154543443537031,76 036,0220D587-9384-9738-D1FB-5A1742C874B1,10-12-2021,04/05/2022,02/15/2020,08/27/2020
KW3130838537560362310140670337,74 823,3171DDC2-BD93-9152-A4B8-DB4C9D52843B,10-21-2021,09/13/2022,05/14/2020,10/23/2020
GT27508975484261877783571350,77 371,26DCD896-63DF-5EE5-AB31-BEE2EA213382,08-11-2021,10/31/2022,12/31/2019,06/11/2020
LT923287076566580194,47 520,B125F0F7-FBA4-97E5-E316-DB68D5634D0B,10-02-2021,12/17/2022,10/12/2019,08/20/2020
AL08758705416365328268875155,97 325,B3C2B896-339E-539F-7733-F7973BB448EA,01-30-2022,07/01/2022,02/22/2020,11/21/2020
IS098031713264671225717464,23 955,C46D3ACF-8D22-60A1-E1FA-F6CD68A78C0B,02-21-2021,01/05/2023,10/28/2019,07/25/2020
NL47OKON0221640063,34 416,BFBB2437-53C4-E555-B792-A353DD0718A1,10-01-2021,04/02/2022,10/14/2019,11/19/2020
SA4724755205675046363826,58 694,88D75C97-7436-9C29-6096-2CB7EAAC825C,10-29-2021,08/27/2022,09/16/2019,06/27/2020
IT351ELLFI57058717461018839,74 168,D6B064CB-26EE-DDB6-9C57-543473EA276B,04-28-2021,10/31/2022,01/27/2020,09/23/2020
EE815686635863626742,59 086,9C4F58F4-D443-A210-F171-9CD11CE061AD,05-01-2021,03/08/2022,12/30/2019,07/18/2020
IS528319691874156858678263,56 787,D32865C8-E375-2E24-0F6F-24B7745D4FB2,09-21-2021,05/26/2022,02/12/2020,10/30/2020
FI4785964573695217,70 512,1CA4F7BE-8D71-E6CC-9A77-EE380B20B265,10-21-2021,06/21/2022,10/19/2019,10/11/2020
AT503763733146159061,33 852,7EED5E27-8B77-EC35-6462-E89B73931D5F,12-13-2021,06/23/2022,01/10/2020,11/03/2020
HU41602147525018056020497713,59 540,F6B746EE-59E0-70E5-609E-7F857DE52448,06-17-2021,08/22/2022,01/26/2020,12/19/2020
MU7855841514788741237585860635,22 645,157CBDBC-87D9-4086-C5FD-6295CA2C27F2,05-10-2021,11/22/2022,09/21/2019,08/26/2020
AL85012333296862385736065641,67 335,8B3DC6B6-0B68-2072-67A2-930566874CBA,10-25-2021,12/01/2022,03/11/2020,07/12/2020
LT361487217998854467,15 869,7D29C14D-193C-26E8-CA93-B27647842577,07-05-2021,09/28/2022,09/03/2019,09/29/2020
AE416184037772116873510,74 014,D7E6813C-82C4-D448-3EBA-F51EE04D235B,12-04-2021,02/07/2022,02/17/2020,10/12/2020
PK6416881362534285481210,35 365,4CE7ECBA-48C1-D52B-A9E4-13706C5C47AC,01-31-2021,06/22/2022,11/06/2019,09/25/2020
MU8305057870120947812408135243,27 491,2C4BBD42-6816-936C-62B6-A4E01E68D799,11-09-2021,10/20/2022,05/28/2020,09/05/2020
GT91349681852230319885059862,636,1B887057-E192-A8A5-798D-FB0444937F75,05-22-2021,10/11/2022,05/21/2020,11/17/2020
